date_heure,code_insee_region,region,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale,flag_ignore
2023-01-17T07:00:00+00:00,93,Provence-Alpes-Côte d'Azur,8198.0,5585,13783.0,non
2023-01-17T07:30:00+00:00,24,Centre-Val de Loire,,3006,,non
2023-01-17T08:00:00+00:00,44,Grand Est,13449.0,6524,19973.0,non
2023-01-17T08:30:00+00:00,76,Occitanie,,5894,,non
2023-01-17T10:00:00+00:00,24,Centre-Val de Loire,3181.0,3020,6201.0,non
2023-01-17T10:00:00+00:00,76,Occitanie,4379.0,5915,10294.0,non
2023-01-17T10:30:00+00:00,32,Hauts-de-France,,7281,,non
2023-01-17T10:30:00+00:00,84,Auvergne-Rhône-Alpes,,9809,,non
2023-01-17T11:00:00+00:00,53,Bretagne,4225.0,3791,8016.0,non
2023-01-17T12:00:00+00:00,11,Île-de-France,16643.0,11400,28043.0,non
2023-01-17T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,7158.0,5744,12902.0,non
2023-01-17T13:00:00+00:00,44,Grand Est,12337.0,6254,18591.0,non
2023-01-17T13:00:00+00:00,76,Occitanie,3977.0,5696,9673.0,non
2023-01-17T13:30:00+00:00,11,Île-de-France,,11090,,non
2023-01-17T13:30:00+00:00,44,Grand Est,,6765,,non
2023-01-17T14:00:00+00:00,24,Centre-Val de Loire,3038.0,2953,5991.0,non
2023-01-17T14:30:00+00:00,24,Centre-Val de Loire,,2925,,non
2023-01-17T14:30:00+00:00,28,Normandie,,4205,,non
2023-01-17T14:30:00+00:00,52,Pays de la Loire,,4206,,non
2023-01-17T14:30:00+00:00,84,Auvergne-Rhône-Alpes,,9084,,non
2023-01-17T15:00:00+00:00,27,Bourgogne-Franche-Comté,4082.0,3177,7259.0,non
2023-01-17T15:00:00+00:00,75,Nouvelle-Aquitaine,5773.0,6212,11985.0,non
2023-01-17T15:30:00+00:00,24,Centre-Val de Loire,,2990,,non
2023-01-17T15:30:00+00:00,44,Grand Est,,5904,,non
2023-01-17T16:00:00+00:00,93,Provence-Alpes-Côte d'Azur,6030.0,5682,11712.0,non
2023-01-17T16:30:00+00:00,28,Normandie,,4523,,non
2023-01-17T16:30:00+00:00,84,Auvergne-Rhône-Alpes,,9085,,non
2023-01-17T16:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,5967,,non
2023-01-17T17:00:00+00:00,75,Nouvelle-Aquitaine,6015.0,6794,12809.0,non
2023-01-17T17:30:00+00:00,32,Hauts-de-France,,7398,,non
2023-01-17T19:30:00+00:00,28,Normandie,,4202,,non
2023-01-17T19:30:00+00:00,44,Grand Est,,6783,,non
2023-01-09T21:00:00+00:00,53,Bretagne,2359.0,3259,5618.0,non
2023-01-09T21:00:00+00:00,76,Occitanie,3018.0,5222,8240.0,non
2023-01-09T21:00:00+00:00,84,Auvergne-Rhône-Alpes,6362.0,7783,14145.0,non
2023-01-09T21:30:00+00:00,11,Île-de-France,,9333,,non
2023-01-09T21:30:00+00:00,53,Bretagne,,3168,,non
2023-01-09T21:30:00+00:00,84,Auvergne-Rhône-Alpes,,9134,,non
2023-01-09T22:00:00+00:00,52,Pays de la Loire,2805.0,3797,6602.0,non
2023-01-09T22:00:00+00:00,53,Bretagne,2140.0,3301,5441.0,non
2023-01-09T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3446.0,5362,8808.0,non
2023-01-09T23:00:00+00:00,53,Bretagne,2085.0,3103,5188.0,non
2023-01-09T23:30:00+00:00,27,Bourgogne-Franche-Comté,,2429,,non
2023-01-09T23:30:00+00:00,44,Grand Est,,5370,,non
2023-01-09T23:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4827,,non
2023-01-10T00:00:00+00:00,44,Grand Est,6690.0,5220,11910.0,non
2023-01-10T00:00:00+00:00,75,Nouvelle-Aquitaine,3546.0,5167,8713.0,non
2023-01-10T00:30:00+00:00,76,Occitanie,,4284,,non
2023-01-10T00:30:00+00:00,84,Auvergne-Rhône-Alpes,,7834,,non
2023-01-10T01:00:00+00:00,28,Normandie,4916.0,3420,8336.0,non
2023-01-10T01:00:00+00:00,32,Hauts-de-France,7727.0,5553,13280.0,non
2023-01-10T01:00:00+00:00,52,Pays de la Loire,2740.0,3441,6181.0,non
2023-01-10T01:00:00+00:00,75,Nouvelle-Aquitaine,3598.0,5151,8749.0,non
2023-01-10T01:00:00+00:00,76,Occitanie,2578.0,5011,7589.0,non
2023-01-10T01:30:00+00:00,52,Pays de la Loire,,3344,,non
2023-01-10T01:30:00+00:00,53,Bretagne,,2841,,non
2023-01-10T01:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4772,,non
2023-01-10T02:00:00+00:00,24,Centre-Val de Loire,2147.0,2271,4418.0,non
2023-01-10T02:00:00+00:00,27,Bourgogne-Franche-Comté,2876.0,2451,5327.0,non
2023-01-10T02:00:00+00:00,32,Hauts-de-France,8074.0,5487,13561.0,non
2023-01-10T02:00:00+00:00,52,Pays de la Loire,2797.0,3099,5896.0,non
2023-01-10T02:30:00+00:00,28,Normandie,,3188,,non
2023-01-10T02:30:00+00:00,32,Hauts-de-France,,5130,,non
2023-01-10T02:30:00+00:00,53,Bretagne,,2724,,non
2023-01-10T03:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3605.0,4482,8087.0,non
2023-01-10T03:30:00+00:00,24,Centre-Val de Loire,,2294,,non
2023-01-10T03:30:00+00:00,53,Bretagne,,2775,,non
2023-01-10T03:30:00+00:00,76,Occitanie,,3871,,non
2023-01-10T04:00:00+00:00,84,Auvergne-Rhône-Alpes,7887.0,8020,15907.0,non
2023-01-10T04:30:00+00:00,75,Nouvelle-Aquitaine,,5365,,non
2023-01-10T05:00:00+00:00,28,Normandie,6268.0,3709,9977.0,non
2023-01-10T05:00:00+00:00,75,Nouvelle-Aquitaine,5806.0,5279,11085.0,non
2023-01-10T05:00:00+00:00,84,Auvergne-Rhône-Alpes,10150.0,8155,18305.0,non
2023-01-10T05:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4879,,non
2023-01-10T06:00:00+00:00,24,Centre-Val de Loire,3086.0,2809,5895.0,non
2023-01-10T06:00:00+00:00,84,Auvergne-Rhône-Alpes,10651.0,9151,19802.0,non
2023-01-10T06:30:00+00:00,27,Bourgogne-Franche-Comté,,3072,,non
2023-01-10T06:30:00+00:00,84,Auvergne-Rhône-Alpes,,8620,,non
2023-01-10T07:00:00+00:00,11,Île-de-France,15547.0,10421,25968.0,non
2023-01-10T07:00:00+00:00,28,Normandie,6192.0,4060,10252.0,non
2023-01-10T07:00:00+00:00,44,Grand Est,12105.0,6171,18276.0,non
2023-01-10T07:00:00+00:00,52,Pays de la Loire,4024.0,4182,8206.0,non
2023-01-10T07:00:00+00:00,53,Bretagne,3831.0,3525,7356.0,non
2023-01-10T07:30:00+00:00,44,Grand Est,,5879,,non
2023-01-10T07:30:00+00:00,53,Bretagne,,3458,,non
2023-01-10T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,9226,,non
2023-01-10T07:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,5487,,non
2023-01-10T08:00:00+00:00,44,Grand Est,11867.0,6234,18101.0,non
2023-01-10T08:00:00+00:00,75,Nouvelle-Aquitaine,5350.0,5949,11299.0,non
2023-01-10T08:00:00+00:00,84,Auvergne-Rhône-Alpes,9891.0,9702,19593.0,non
2023-01-10T08:30:00+00:00,24,Centre-Val de Loire,,2772,,non
2023-01-10T09:00:00+00:00,32,Hauts-de-France,11888.0,6468,18356.0,non
2023-01-10T09:00:00+00:00,76,Occitanie,3742.0,5487,9229.0,non
2023-01-10T09:00:00+00:00,84,Auvergne-Rhône-Alpes,9193.0,9412,18605.0,non
2023-01-10T09:30:00+00:00,28,Normandie,,3984,,non
2023-01-10T09:30:00+00:00,52,Pays de la Loire,,4022,,non
2023-01-10T09:30:00+00:00,75,Nouvelle-Aquitaine,,5699,,non
2023-01-10T09:30:00+00:00,84,Auvergne-Rhône-Alpes,,9524,,non
2023-09-06T14:00:00+00:00,84,Auvergne-Rhône-Alpes,2094.0,7142,9236.0,non
2023-09-06T14:30:00+00:00,32,Hauts-de-France,,5278,,non
2023-09-06T14:30:00+00:00,76,Occitanie,,4346,,non
2023-09-06T14:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4613,,non
2023-09-06T15:00:00+00:00,28,Normandie,3457.0,2735,6192.0,non
2023-09-06T15:00:00+00:00,84,Auvergne-Rhône-Alpes,2106.0,6688,8794.0,non
2023-09-06T15:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3997.0,4551,8548.0,non
2023-09-06T15:30:00+00:00,52,Pays de la Loire,,3035,,non
2023-09-06T15:30:00+00:00,75,Nouvelle-Aquitaine,,4812,,non
2023-09-06T16:00:00+00:00,11,Île-de-France,1871.0,7722,9593.0,non
2023-09-06T16:00:00+00:00,32,Hauts-de-France,4841.0,5447,10288.0,non
2023-09-06T16:30:00+00:00,24,Centre-Val de Loire,,1976,,non
2023-09-06T16:30:00+00:00,27,Bourgogne-Franche-Comté,,2279,,non
2023-09-06T16:30:00+00:00,53,Bretagne,,2438,,non
2023-09-06T17:00:00+00:00,27,Bourgogne-Franche-Comté,873.0,2251,3124.0,non
2023-09-06T17:00:00+00:00,28,Normandie,3610.0,2864,6474.0,non
2023-09-06T17:30:00+00:00,76,Occitanie,,4064,,non
2023-09-06T18:00:00+00:00,28,Normandie,3544.0,2754,6298.0,non
2023-09-06T18:30:00+00:00,28,Normandie,,2849,,non
2023-09-06T18:30:00+00:00,52,Pays de la Loire,,2880,,non
2023-09-06T19:00:00+00:00,11,Île-de-France,2145.0,6909,9054.0,non
2023-09-06T19:00:00+00:00,24,Centre-Val de Loire,568.0,1796,2364.0,non
2023-09-06T19:00:00+00:00,28,Normandie,3427.0,2870,6297.0,non
2023-09-06T20:00:00+00:00,24,Centre-Val de Loire,483.0,1754,2237.0,non
2023-09-06T20:00:00+00:00,32,Hauts-de-France,4189.0,4993,9182.0,non
2023-09-06T20:00:00+00:00,44,Grand Est,4608.0,4132,8740.0,non
2023-09-06T20:00:00+00:00,52,Pays de la Loire,825.0,2612,3437.0,non
2023-09-06T20:30:00+00:00,24,Centre-Val de Loire,,1662,,non
2023-09-06T20:30:00+00:00,32,Hauts-de-France,,4962,,non
2023-09-06T20:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4240,,non
2023-09-06T21:00:00+00:00,32,Hauts-de-France,3998.0,4868,8866.0,non
2023-09-06T21:00:00+00:00,52,Pays de la Loire,668.0,2699,3367.0,non
2023-09-06T21:30:00+00:00,32,Hauts-de-France,,5097,,non
2023-09-06T21:30:00+00:00,44,Grand Est,,4206,,non
2023-09-06T21:30:00+00:00,76,Occitanie,,3582,,non
2023-09-06T21:30:00+00:00,84,Auvergne-Rhône-Alpes,,5829,,non
2023-09-06T22:00:00+00:00,53,Bretagne,518.0,2118,2636.0,non
2023-09-06T22:00:00+00:00,84,Auvergne-Rhône-Alpes,2033.0,5733,7766.0,non
2023-09-06T22:30:00+00:00,24,Centre-Val de Loire,,1558,,non
2023-09-06T22:30:00+00:00,27,Bourgogne-Franche-Comté,,1753,,non
2023-09-06T22:30:00+00:00,53,Bretagne,,1925,,non
2023-09-06T22:30:00+00:00,76,Occitanie,,3095,,non
2023-09-06T23:00:00+00:00,24,Centre-Val de Loire,422.0,1550,1972.0,non
2023-09-06T23:00:00+00:00,53,Bretagne,512.0,1882,2394.0,non
2023-09-06T23:00:00+00:00,75,Nouvelle-Aquitaine,956.0,3858,4814.0,non
2023-09-06T23:30:00+00:00,24,Centre-Val de Loire,,1451,,non
2023-09-06T23:30:00+00:00,52,Pays de la Loire,,2347,,non
2023-09-06T23:30:00+00:00,53,Bretagne,,1927,,non
2023-09-07T00:00:00+00:00,76,Occitanie,589.0,3231,3820.0,non
2023-09-07T00:30:00+00:00,32,Hauts-de-France,,4376,,non
2023-09-07T00:30:00+00:00,53,Bretagne,,1767,,non
2023-09-07T00:30:00+00:00,76,Occitanie,,2897,,non
2023-09-07T00:30:00+00:00,84,Auvergne-Rhône-Alpes,,5367,,non
2023-09-07T01:00:00+00:00,52,Pays de la Loire,593.0,2068,2661.0,non
2023-09-07T01:30:00+00:00,24,Centre-Val de Loire,,1336,,non
2023-09-07T01:30:00+00:00,27,Bourgogne-Franche-Comté,,1589,,non
2023-09-07T02:00:00+00:00,27,Bourgogne-Franche-Comté,759.0,1586,2345.0,non
2023-09-07T02:00:00+00:00,28,Normandie,3500.0,2210,5710.0,non
2023-09-07T02:30:00+00:00,28,Normandie,,2172,,non
2023-09-07T02:30:00+00:00,32,Hauts-de-France,,4198,,non
2023-09-07T02:30:00+00:00,52,Pays de la Loire,,2162,,non
2023-09-07T02:30:00+00:00,84,Auvergne-Rhône-Alpes,,5010,,non
2023-09-07T02:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3305,,non
2023-09-07T03:00:00+00:00,11,Île-de-France,1392.0,4767,6159.0,non
2023-09-07T03:00:00+00:00,76,Occitanie,688.0,2790,3478.0,non
2023-09-07T03:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3241.0,3394,6635.0,non
2023-09-07T03:30:00+00:00,24,Centre-Val de Loire,,1392,,non
2023-09-07T04:00:00+00:00,32,Hauts-de-France,4494.0,4815,9309.0,non
2023-09-07T04:00:00+00:00,44,Grand Est,5080.0,3970,9050.0,non
2023-09-07T04:00:00+00:00,52,Pays de la Loire,900.0,2411,3311.0,non
2023-09-07T04:00:00+00:00,76,Occitanie,835.0,3276,4111.0,non
2023-09-07T04:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3338.0,3643,6981.0,non
2023-09-07T04:30:00+00:00,53,Bretagne,,2162,,non
2023-09-07T05:00:00+00:00,32,Hauts-de-France,4648.0,4961,9609.0,non
2023-09-07T05:00:00+00:00,76,Occitanie,1003.0,3434,4437.0,non
2023-09-07T05:00:00+00:00,84,Auvergne-Rhône-Alpes,2833.0,6240,9073.0,non
2023-09-07T05:30:00+00:00,53,Bretagne,,2315,,non
2023-09-07T06:00:00+00:00,28,Normandie,3703.0,2769,6472.0,non
2023-09-07T06:00:00+00:00,32,Hauts-de-France,4643.0,5042,9685.0,non
2023-09-07T06:00:00+00:00,44,Grand Est,5219.0,4322,9541.0,non
2023-09-07T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4191,,non
2023-09-07T07:00:00+00:00,44,Grand Est,4971.0,4534,9505.0,non
2023-09-07T07:00:00+00:00,52,Pays de la Loire,1006.0,2939,3945.0,non
2023-09-07T07:00:00+00:00,75,Nouvelle-Aquitaine,1495.0,4516,6011.0,non
2023-09-07T07:00:00+00:00,76,Occitanie,989.0,4050,5039.0,non
2023-09-07T07:30:00+00:00,24,Centre-Val de Loire,,1875,,non
2023-09-07T07:30:00+00:00,44,Grand Est,,4627,,non
2023-09-07T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,7003,,non
2023-09-07T08:00:00+00:00,27,Bourgogne-Franche-Comté,1067.0,2344,3411.0,non
2023-09-07T08:00:00+00:00,75,Nouvelle-Aquitaine,1474.0,4780,6254.0,non
2023-09-07T08:30:00+00:00,75,Nouvelle-Aquitaine,,4723,,non
2023-09-07T08:30:00+00:00,84,Auvergne-Rhône-Alpes,,7165,,non
2023-09-07T09:00:00+00:00,11,Île-de-France,2135.0,7304,9439.0,non
2023-09-07T09:00:00+00:00,27,Bourgogne-Franche-Comté,1046.0,2360,3406.0,non
2023-09-07T09:00:00+00:00,76,Occitanie,989.0,4373,5362.0,non
2023-09-07T09:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3356.0,4662,8018.0,non
2023-09-07T09:30:00+00:00,27,Bourgogne-Franche-Comté,,2383,,non
2023-09-07T09:30:00+00:00,76,Occitanie,,4460,,non
2023-09-07T10:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3320.0,4844,8164.0,non
2023-09-07T10:30:00+00:00,28,Normandie,,2975,,non
2023-09-07T12:00:00+00:00,76,Occitanie,795.0,4644,5439.0,non
2023-09-07T12:30:00+00:00,75,Nouvelle-Aquitaine,,4974,,non
2023-09-07T13:00:00+00:00,11,Île-de-France,1638.0,7577,9215.0,non
2023-09-07T13:00:00+00:00,32,Hauts-de-France,3357.0,5351,8708.0,non
2023-09-07T13:00:00+00:00,44,Grand Est,2457.0,4820,7277.0,non
2023-09-07T13:30:00+00:00,53,Bretagne,,2408,,non
2023-09-07T13:30:00+00:00,76,Occitanie,,3876,,non
2023-09-07T13:30:00+00:00,84,Auvergne-Rhône-Alpes,,7279,,non
2023-09-07T14:00:00+00:00,11,Île-de-France,1554.0,7385,8939.0,non
2023-09-07T14:00:00+00:00,28,Normandie,3399.0,2755,6154.0,non
2023-09-07T14:00:00+00:00,44,Grand Est,2405.0,4678,7083.0,non
2023-09-07T14:00:00+00:00,53,Bretagne,789.0,2335,3124.0,non
2023-09-07T14:30:00+00:00,27,Bourgogne-Franche-Comté,,2273,,non
2023-09-07T14:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4667,,non
2023-09-07T15:00:00+00:00,27,Bourgogne-Franche-Comté,794.0,2227,3021.0,non
2023-09-07T15:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3405.0,4674,8079.0,non
2023-09-07T15:30:00+00:00,24,Centre-Val de Loire,,2014,,non
2023-09-07T15:30:00+00:00,44,Grand Est,,4466,,non
2023-09-07T15:30:00+00:00,84,Auvergne-Rhône-Alpes,,6914,,non
2023-09-07T16:00:00+00:00,24,Centre-Val de Loire,533.0,1929,2462.0,non
2023-09-07T16:00:00+00:00,28,Normandie,3617.0,2846,6463.0,non
2023-09-07T16:30:00+00:00,75,Nouvelle-Aquitaine,,4820,,non
2023-09-07T16:30:00+00:00,84,Auvergne-Rhône-Alpes,,7077,,non
2023-09-07T17:00:00+00:00,53,Bretagne,828.0,2368,3196.0,non
2023-09-07T17:00:00+00:00,76,Occitanie,866.0,4496,5362.0,non
2023-09-07T17:30:00+00:00,24,Centre-Val de Loire,,1861,,non
2023-09-07T18:00:00+00:00,32,Hauts-de-France,3721.0,5403,9124.0,non
2023-09-07T18:30:00+00:00,44,Grand Est,,4209,,non
2023-09-07T18:30:00+00:00,53,Bretagne,,2243,,non
2023-09-07T19:00:00+00:00,32,Hauts-de-France,3380.0,5188,8568.0,non
2023-09-07T19:30:00+00:00,11,Île-de-France,,6572,,non
2023-09-07T19:30:00+00:00,75,Nouvelle-Aquitaine,,4256,,non
2023-09-07T19:30:00+00:00,76,Occitanie,,3718,,non
2023-09-07T19:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4212,,non
2023-09-07T21:30:00+00:00,11,Île-de-France,,6073,,non
2023-09-07T21:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4030,,non
2023-09-03T10:30:00+00:00,76,Occitanie,,3809,,non
2023-09-03T11:00:00+00:00,24,Centre-Val de Loire,344.0,1644,1988.0,non
2023-09-03T11:00:00+00:00,76,Occitanie,597.0,3666,4263.0,non
2023-09-03T11:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1704.0,4331,6035.0,non
2023-09-03T11:30:00+00:00,27,Bourgogne-Franche-Comté,,1725,,non
2023-09-03T11:30:00+00:00,76,Occitanie,,3610,,non
2023-09-03T11:30:00+00:00,84,Auvergne-Rhône-Alpes,,5756,,non
2023-09-03T12:00:00+00:00,53,Bretagne,482.0,1801,2283.0,non
2023-09-03T12:30:00+00:00,28,Normandie,,2239,,non
2023-09-03T12:30:00+00:00,44,Grand Est,,3788,,non
2023-09-03T12:30:00+00:00,76,Occitanie,,3168,,non
2023-09-03T12:30:00+00:00,84,Auvergne-Rhône-Alpes,,5849,,non
2023-09-03T13:00:00+00:00,32,Hauts-de-France,2101.0,4535,6636.0,non
2023-09-03T13:00:00+00:00,52,Pays de la Loire,397.0,1912,2309.0,non
2023-09-03T13:00:00+00:00,53,Bretagne,443.0,1648,2091.0,non
2023-09-03T13:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1668.0,4161,5829.0,non
2023-09-03T13:30:00+00:00,75,Nouvelle-Aquitaine,,3731,,non
2023-09-03T13:30:00+00:00,84,Auvergne-Rhône-Alpes,,5718,,non
2023-09-03T14:00:00+00:00,44,Grand Est,1975.0,3481,5456.0,non
2023-09-03T14:00:00+00:00,53,Bretagne,400.0,1616,2016.0,non
2023-09-03T14:30:00+00:00,24,Centre-Val de Loire,,1683,,non
2023-09-03T14:30:00+00:00,27,Bourgogne-Franche-Comté,,1644,,non
2023-09-03T14:30:00+00:00,44,Grand Est,,3081,,non
2023-09-03T14:30:00+00:00,76,Occitanie,,3459,,non
2023-09-03T15:00:00+00:00,27,Bourgogne-Franche-Comté,609.0,1635,2244.0,non
2023-09-03T15:00:00+00:00,52,Pays de la Loire,418.0,1960,2378.0,non
2023-09-03T15:00:00+00:00,75,Nouvelle-Aquitaine,929.0,3601,4530.0,non
2023-09-03T15:30:00+00:00,28,Normandie,,2301,,non
2023-09-03T16:00:00+00:00,11,Île-de-France,1743.0,5975,7718.0,non
2023-09-03T16:00:00+00:00,27,Bourgogne-Franche-Comté,671.0,1749,2420.0,non
2023-09-03T16:00:00+00:00,32,Hauts-de-France,2424.0,4532,6956.0,non
2023-09-03T16:30:00+00:00,28,Normandie,,2409,,non
2023-09-03T16:30:00+00:00,52,Pays de la Loire,,2002,,non
2023-09-03T17:00:00+00:00,28,Normandie,3192.0,2425,5617.0,non
2023-09-03T17:00:00+00:00,32,Hauts-de-France,2468.0,4566,7034.0,non
2023-09-03T17:00:00+00:00,76,Occitanie,676.0,3727,4403.0,non
2023-09-03T17:00:00+00:00,84,Auvergne-Rhône-Alpes,1813.0,5818,7631.0,non
2023-09-03T17:30:00+00:00,24,Centre-Val de Loire,,1792,,non
2023-09-03T17:30:00+00:00,53,Bretagne,,1856,,non
2023-09-03T17:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4275,,non
2023-09-03T18:30:00+00:00,11,Île-de-France,,6196,,non
2023-09-03T18:30:00+00:00,32,Hauts-de-France,,4787,,non
2023-09-03T18:30:00+00:00,44,Grand Est,,3831,,non
2023-09-03T18:30:00+00:00,52,Pays de la Loire,,2179,,non
2023-09-03T18:30:00+00:00,53,Bretagne,,1807,,non
2023-09-03T19:00:00+00:00,27,Bourgogne-Franche-Comté,661.0,1904,2565.0,non
2023-09-03T19:00:00+00:00,52,Pays de la Loire,487.0,2287,2774.0,non
2023-09-03T19:00:00+00:00,53,Bretagne,391.0,1861,2252.0,non
2023-09-03T19:00:00+00:00,76,Occitanie,638.0,3611,4249.0,non
2023-09-03T19:30:00+00:00,76,Occitanie,,3337,,non
2023-09-03T20:00:00+00:00,32,Hauts-de-France,2240.0,4482,6722.0,non
2023-09-03T20:00:00+00:00,53,Bretagne,344.0,1937,2281.0,non
2023-09-03T20:00:00+00:00,84,Auvergne-Rhône-Alpes,1586.0,5585,7171.0,non
2023-09-03T20:30:00+00:00,11,Île-de-France,,6021,,non
2023-09-03T20:30:00+00:00,24,Centre-Val de Loire,,1602,,non
2023-09-03T20:30:00+00:00,27,Bourgogne-Franche-Comté,,1740,,non
2023-09-03T20:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4020,,non
2023-09-03T21:00:00+00:00,11,Île-de-France,1423.0,5838,7261.0,non
2023-09-03T21:00:00+00:00,24,Centre-Val de Loire,311.0,1723,2034.0,non
2023-09-03T21:00:00+00:00,27,Bourgogne-Franche-Comté,608.0,1628,2236.0,non
2023-09-03T21:00:00+00:00,84,Auvergne-Rhône-Alpes,1552.0,5692,7244.0,non
2023-09-03T21:30:00+00:00,32,Hauts-de-France,,4821,,non
2023-09-03T21:30:00+00:00,52,Pays de la Loire,,2294,,non
2023-09-03T21:30:00+00:00,75,Nouvelle-Aquitaine,,3874,,non
2023-09-03T21:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3847,,non
2023-09-03T22:00:00+00:00,11,Île-de-France,1509.0,5347,6856.0,non
2023-09-03T22:00:00+00:00,27,Bourgogne-Franche-Comté,721.0,1526,2247.0,non
2023-09-03T22:00:00+00:00,44,Grand Est,2242.0,3352,5594.0,non
2023-09-03T22:00:00+00:00,75,Nouvelle-Aquitaine,914.0,3713,4627.0,non
2023-09-03T22:00:00+00:00,84,Auvergne-Rhône-Alpes,1819.0,5172,6991.0,non
2023-09-03T22:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3468,,non
2023-09-03T23:00:00+00:00,28,Normandie,3260.0,2283,5543.0,non
2023-09-03T23:30:00+00:00,52,Pays de la Loire,,2106,,non
2023-09-03T23:30:00+00:00,84,Auvergne-Rhône-Alpes,,5104,,non
2023-09-04T00:00:00+00:00,28,Normandie,3243.0,2146,5389.0,non
2023-09-04T00:00:00+00:00,32,Hauts-de-France,3096.0,4109,7205.0,non
2023-09-04T00:00:00+00:00,44,Grand Est,2256.0,3241,5497.0,non
2023-09-04T00:00:00+00:00,53,Bretagne,518.0,1588,2106.0,non
2023-09-04T00:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2178.0,3545,5723.0,non
2023-09-04T00:30:00+00:00,11,Île-de-France,,4288,,non
2023-09-04T00:30:00+00:00,32,Hauts-de-France,,4038,,non
2023-09-04T00:30:00+00:00,76,Occitanie,,2778,,non
2023-09-04T01:00:00+00:00,11,Île-de-France,1224.0,4232,5456.0,non
2023-09-04T01:00:00+00:00,52,Pays de la Loire,597.0,1826,2423.0,non
2023-09-04T01:00:00+00:00,75,Nouvelle-Aquitaine,925.0,3116,4041.0,non
2023-09-04T01:30:00+00:00,28,Normandie,,2026,,non
2023-09-04T01:30:00+00:00,53,Bretagne,,1485,,non
2023-09-04T02:00:00+00:00,11,Île-de-France,1398.0,4226,5624.0,non
2023-09-04T02:00:00+00:00,27,Bourgogne-Franche-Comté,770.0,1475,2245.0,non
2023-09-04T02:00:00+00:00,32,Hauts-de-France,3087.0,3843,6930.0,non
2023-09-04T02:30:00+00:00,52,Pays de la Loire,,1802,,non
2023-09-04T02:30:00+00:00,75,Nouvelle-Aquitaine,,2999,,non
2023-09-04T02:30:00+00:00,76,Occitanie,,2627,,non
2023-09-04T03:00:00+00:00,28,Normandie,3447.0,2133,5580.0,non
2023-09-04T03:00:00+00:00,75,Nouvelle-Aquitaine,1061.0,3152,4213.0,non
2023-09-04T03:00:00+00:00,76,Occitanie,610.0,2776,3386.0,non
2023-09-04T03:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2348.0,3213,5561.0,non
2023-09-04T03:30:00+00:00,11,Île-de-France,,4674,,non
2023-09-04T03:30:00+00:00,44,Grand Est,,3621,,non
2023-09-04T03:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3290,,non
2023-09-04T04:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2176.0,3459,5635.0,non
2023-09-04T04:30:00+00:00,44,Grand Est,,4041,,non
2023-09-04T04:30:00+00:00,53,Bretagne,,1942,,non
2023-09-04T05:00:00+00:00,24,Centre-Val de Loire,649.0,1755,2404.0,non
2023-09-04T05:00:00+00:00,52,Pays de la Loire,926.0,2471,3397.0,non
2023-09-04T05:30:00+00:00,11,Île-de-France,,6020,,non
2023-09-04T05:30:00+00:00,24,Centre-Val de Loire,,1802,,non
2023-09-04T05:30:00+00:00,32,Hauts-de-France,,5080,,non
2023-09-04T05:30:00+00:00,52,Pays de la Loire,,2544,,non
2023-09-04T05:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3756,,non
2023-09-04T06:00:00+00:00,24,Centre-Val de Loire,654.0,1900,2554.0,non
2023-09-04T06:00:00+00:00,27,Bourgogne-Franche-Comté,939.0,2122,3061.0,non
2023-09-04T06:00:00+00:00,75,Nouvelle-Aquitaine,1466.0,4051,5517.0,non
